idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.555
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.41900003
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30200005
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30900002
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40899992
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40299988
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.31299973
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.2989998
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3010006
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3039999
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30599976
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3050003
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40999985
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.30900002
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40799904
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.5150013
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40399933
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30400085
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.31299973
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3069992
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.42000008
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3010006
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3029995
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30200005
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30200195
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3049965
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30700302
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40599823
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.30599976
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.4070015
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30799866
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3069992
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40600204
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40200043
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30599976
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40599823
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40399933
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3010025
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3029976
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.31299973
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30700302
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.42099762
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30800247
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3050003
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3029976
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3050003
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.2989998
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30200195
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30900574
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30399323
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40800476
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40499878
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.2990036
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30399323
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3010025
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3050003
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30799866
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30400085
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3030014
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.41400146
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30199432
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3060074
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.29999542
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3050003
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3010025
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.41400146
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40799713
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40100098
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.5110016
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40699768
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30200195
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40699768
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.51399994
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40699768
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40299988
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3050003
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30599976
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3069992
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.2990036
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.413002
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40699768
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30000305
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.41599274
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30700684
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30399323
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3050003
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30400085
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3120041
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3089981
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30200195
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.3030014
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30399323
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40600586
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40799713
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30599976
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30400848
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30599976
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30699158
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30400085
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30200195
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30099487
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30500793
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30599976
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30899048
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30700684
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30599976
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30400085
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30799866
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40800476
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.4059906
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30101013
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.29899597
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30200195
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.4019928
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40600586
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30299377
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30700684
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30200195
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.40699768
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.4059906
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30200195
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.30799866
12100,0.2,4.0,1.0,1.0,RIGHT,0,0.41200256
12100,0.2,4.0,1.0,1.0,RIGHT,1,0.40400696
