idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.563
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.319
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.33500004
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3169999
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31500006
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3130002
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31300068
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31299973
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31200027
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31299973
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31299973
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31299973
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31200027
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31100082
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31399918
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31100082
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31499863
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31300163
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31899834
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31500053
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3070011
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.30999947
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31599998
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31599998
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31100082
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31699753
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31299973
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31200027
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.30900192
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31599808
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31500244
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31499863
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31399918
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31100082
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31499863
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31700134
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.30900192
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31599808
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31499863
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.314003
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.310997
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31300354
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31399918
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3239975
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3160019
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31499863
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31000137
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3089981
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31500244
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3120041
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31500244
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31399536
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31300354
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3149948
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31100464
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31599426
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.32300568
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3180008
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3129959
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3180008
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3180008
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3160019
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.310997
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31300354
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31399536
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.314003
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.310997
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3120041
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31199646
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.314003
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3129959
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3120041
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3149948
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.314003
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3120041
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.32499695
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3129959
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31700134
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31300354
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31900024
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3129959
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31300354
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3129959
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3180008
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31500244
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.314003
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31799316
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.314003
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.314003
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31900024
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.30999756
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31500244
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.30999756
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.314003
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3149948
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.3160019
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31500244
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31300354
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.30999756
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31098938
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31300354
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31600952
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31599426
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.32000732
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31399536
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31300354
18000,0.1,1.0,5.0,2.0,RIGHT,1,0.31298828
