idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
46000,0.1,2.0,1.0,5.0,RIGHT,1,1.049
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.47399998
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.64600015
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.47199965
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.36600018
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.37699986
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.46100044
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.467
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.4619999
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.36800003
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.5380001
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.45199966
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.4810009
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.3599987
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.35000038
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.4510002
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.4659996
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.36899948
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.36700058
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.3730011
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.36099815
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.4810009
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.461998
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.38299942
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.37400055
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.52000046
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.461998
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.4640007
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.50699997
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.3580017
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.36600113
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.37099838
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.36299896
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.71100235
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.5249977
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.35499954
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.35900116
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.63899994
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.4679985
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.4410019
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.45800018
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.47599792
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.4620018
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.39500046
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.3769989
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.37400055
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.4830017
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.80200195
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.37299347
46000,0.1,2.0,1.0,5.0,RIGHT,1,0.53900146
46000,0.1,2.0,1.0,5.0,RIGHT,0,0.63100433
