idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
0,0.1,1.0,4.0,0.0,RIGHT,1,0.581
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33800006
0,0.1,1.0,4.0,0.0,RIGHT,1,0.329
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32599974
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3250003
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32399988
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32700062
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3369999
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32899952
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33300018
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32999992
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3390007
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33199883
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3430004
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32800102
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33399963
0,0.1,1.0,4.0,0.0,RIGHT,1,0.34199905
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3260002
0,0.1,1.0,4.0,0.0,RIGHT,1,0.31700134
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3259983
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33400154
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32699966
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32499886
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32800102
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33499908
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33200073
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3240013
0,0.1,1.0,4.0,0.0,RIGHT,1,0.31200027
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3409996
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32999802
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3260002
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3260002
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3219986
0,0.1,1.0,4.0,0.0,RIGHT,1,0.34200287
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3429985
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3390007
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33599854
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3260002
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32799911
0,0.1,1.0,4.0,0.0,RIGHT,1,0.34100342
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32299805
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32799911
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32900238
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32899857
0,0.1,1.0,4.0,0.0,RIGHT,1,0.34000015
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32500076
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33399963
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33300018
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32800293
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33099365
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3180008
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33300018
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32800293
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3389969
0,0.1,1.0,4.0,0.0,RIGHT,1,0.31900024
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33399963
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33000183
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3199997
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3219986
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33499908
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32800293
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32900238
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3279953
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33700562
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3259964
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33599854
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32600403
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33399963
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3259964
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33399963
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32500458
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33499908
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3219986
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33499908
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33200073
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3239975
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33600616
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32699585
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33000183
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32699585
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33300018
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33100128
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32400513
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3279953
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32900238
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3389969
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32700348
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32499695
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32700348
0,0.1,1.0,4.0,0.0,RIGHT,1,0.34799957
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32899475
0,0.1,1.0,4.0,0.0,RIGHT,1,0.34100342
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3259964
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33200073
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33000183
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33000183
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32400513
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33299255
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3310089
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33699036
0,0.1,1.0,4.0,0.0,RIGHT,1,0.3310089
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33200073
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32998657
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33700562
0,0.1,1.0,4.0,0.0,RIGHT,1,0.33399963
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32400513
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32800293
0,0.1,1.0,4.0,0.0,RIGHT,1,0.32398987
