idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
0,0.1,1.0,1.5,0.0,RIGHT,1,0.676
0,0.1,1.0,1.5,0.0,RIGHT,1,0.54700005
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4649999
0,0.1,1.0,1.5,0.0,RIGHT,1,0.40999985
0,0.1,1.0,1.5,0.0,RIGHT,1,0.44299984
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4500003
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4790001
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4159994
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45300007
0,0.1,1.0,1.5,0.0,RIGHT,1,0.43599987
0,0.1,1.0,1.5,0.0,RIGHT,1,0.42900085
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4109993
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45599937
0,0.1,1.0,1.5,0.0,RIGHT,1,0.47000122
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45999908
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4430008
0,0.1,1.0,1.5,0.0,RIGHT,1,0.47500038
0,0.1,1.0,1.5,0.0,RIGHT,1,0.44799995
0,0.1,1.0,1.5,0.0,RIGHT,1,0.44799995
0,0.1,1.0,1.5,0.0,RIGHT,1,0.46299934
0,0.1,1.0,1.5,0.0,RIGHT,1,0.55999947
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45900154
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4300003
0,0.1,1.0,1.5,0.0,RIGHT,1,0.43299866
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4259987
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4750023
0,0.1,1.0,1.5,0.0,RIGHT,1,0.44099808
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4430008
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4239998
0,0.1,1.0,1.5,0.0,RIGHT,1,0.43799973
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4490013
0,0.1,1.0,1.5,0.0,RIGHT,1,0.461998
0,0.1,1.0,1.5,0.0,RIGHT,1,0.439003
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4279976
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4620018
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4300003
0,0.1,1.0,1.5,0.0,RIGHT,1,0.44799805
0,0.1,1.0,1.5,0.0,RIGHT,1,0.49300003
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4300003
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4319992
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4640007
0,0.1,1.0,1.5,0.0,RIGHT,1,0.42300034
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4430008
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45700073
0,0.1,1.0,1.5,0.0,RIGHT,1,0.40799713
0,0.1,1.0,1.5,0.0,RIGHT,1,0.39400482
0,0.1,1.0,1.5,0.0,RIGHT,1,0.42099762
0,0.1,1.0,1.5,0.0,RIGHT,1,0.41699982
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45500183
0,0.1,1.0,1.5,0.0,RIGHT,1,0.42799377
0,0.1,1.0,1.5,0.0,RIGHT,1,0.46800232
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4090042
0,0.1,1.0,1.5,0.0,RIGHT,1,0.44999695
0,0.1,1.0,1.5,0.0,RIGHT,1,0.42700195
0,0.1,1.0,1.5,0.0,RIGHT,1,0.435997
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4339981
0,0.1,1.0,1.5,0.0,RIGHT,1,0.477005
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4469986
0,0.1,1.0,1.5,0.0,RIGHT,1,0.47299957
0,0.1,1.0,1.5,0.0,RIGHT,1,0.39499664
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4260025
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45500183
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4449997
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4889984
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4469986
0,0.1,1.0,1.5,0.0,RIGHT,1,0.5569992
0,0.1,1.0,1.5,0.0,RIGHT,1,0.42100525
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4889984
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45500183
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45999908
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4379959
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4330063
0,0.1,1.0,1.5,0.0,RIGHT,1,0.47999573
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45999908
0,0.1,1.0,1.5,0.0,RIGHT,1,0.44799805
0,0.1,1.0,1.5,0.0,RIGHT,1,0.45800018
0,0.1,1.0,1.5,0.0,RIGHT,1,0.4940033
