idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
100,0.2,1.0,1.5,0.0,RIGHT,1,0.692
100,0.2,1.0,1.5,0.0,RIGHT,1,0.5849999
100,0.2,1.0,1.5,0.0,RIGHT,1,0.408
100,0.2,1.0,1.5,0.0,RIGHT,1,0.44899988
100,0.2,1.0,1.5,0.0,RIGHT,1,0.4630003
100,0.2,1.0,1.5,0.0,RIGHT,1,0.47599983
100,0.2,1.0,1.5,0.0,RIGHT,1,0.4420004
100,0.2,1.0,1.5,0.0,RIGHT,1,0.49300003
100,0.2,1.0,1.5,0.0,RIGHT,1,0.73099995
100,0.2,1.0,1.5,0.0,RIGHT,1,0.47499943
100,0.2,1.0,1.5,0.0,RIGHT,1,0.44799995
100,0.2,1.0,1.5,0.0,RIGHT,1,0.42499924
100,0.2,1.0,1.5,0.0,RIGHT,1,0.55800056
100,0.2,1.0,1.5,0.0,RIGHT,1,0.4239998
100,0.2,1.0,1.5,0.0,RIGHT,1,0.4510002
100,0.2,1.0,1.5,0.0,RIGHT,1,0.45199966
100,0.2,1.0,1.5,0.0,RIGHT,1,0.42000008
100,0.2,1.0,1.5,0.0,RIGHT,1,0.4470005
100,0.2,1.0,1.5,0.0,RIGHT,1,0.43899918
100,0.2,1.0,1.5,0.0,RIGHT,1,0.44400024
100,0.2,1.0,1.5,0.0,RIGHT,1,0.47599983
100,0.2,1.0,1.5,0.0,RIGHT,1,0.47299957
100,0.2,1.0,1.5,0.0,RIGHT,1,0.56900024
100,0.2,1.0,1.5,0.0,RIGHT,1,0.50499725
100,0.2,1.0,1.5,0.0,RIGHT,1,0.42300034
100,0.2,1.0,1.5,0.0,RIGHT,1,0.5
100,0.2,1.0,1.5,0.0,RIGHT,1,0.57099915
100,0.2,1.0,1.5,0.0,RIGHT,1,0.39800262
100,0.2,1.0,1.5,0.0,RIGHT,1,0.70899963
100,0.2,1.0,1.5,0.0,RIGHT,1,0.3540001
100,0.2,1.0,1.5,0.0,RIGHT,1,0.5169983
100,0.2,1.0,1.5,0.0,RIGHT,1,0.51600266
100,0.2,1.0,1.5,0.0,RIGHT,1,0.5079994
100,0.2,1.0,1.5,0.0,RIGHT,1,0.44099808
100,0.2,1.0,1.5,0.0,RIGHT,1,0.4090004
100,0.2,1.0,1.5,0.0,RIGHT,1,0.38500214
100,0.2,1.0,1.5,0.0,RIGHT,1,0.44399643
