idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
0,0.1,1.0,2.5,0.0,RIGHT,1,0.637
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3770001
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3829999
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3790002
0,0.1,1.0,2.5,0.0,RIGHT,1,0.39499998
0,0.1,1.0,2.5,0.0,RIGHT,1,0.40400028
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36400032
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38399982
0,0.1,1.0,2.5,0.0,RIGHT,1,0.39299965
0,0.1,1.0,2.5,0.0,RIGHT,1,0.39900017
0,0.1,1.0,2.5,0.0,RIGHT,1,0.39900017
0,0.1,1.0,2.5,0.0,RIGHT,1,0.40000153
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36800003
0,0.1,1.0,2.5,0.0,RIGHT,1,0.40999985
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38599968
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3710003
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3710003
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38199997
0,0.1,1.0,2.5,0.0,RIGHT,1,0.39299965
0,0.1,1.0,2.5,0.0,RIGHT,1,0.37800026
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3710003
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36599922
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38000107
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38499832
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38500214
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38799667
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38199997
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36800003
0,0.1,1.0,2.5,0.0,RIGHT,1,0.41600037
0,0.1,1.0,2.5,0.0,RIGHT,1,0.39700317
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3919983
0,0.1,1.0,2.5,0.0,RIGHT,1,0.40399933
0,0.1,1.0,2.5,0.0,RIGHT,1,0.40299988
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3860016
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3429985
0,0.1,1.0,2.5,0.0,RIGHT,1,0.37900162
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36100006
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36299896
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38399887
0,0.1,1.0,2.5,0.0,RIGHT,1,0.37400055
0,0.1,1.0,2.5,0.0,RIGHT,1,0.37900162
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3769989
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3619995
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36700058
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36500168
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3829956
0,0.1,1.0,2.5,0.0,RIGHT,1,0.37800598
0,0.1,1.0,2.5,0.0,RIGHT,1,0.4019928
0,0.1,1.0,2.5,0.0,RIGHT,1,0.38100433
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36699677
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36800385
0,0.1,1.0,2.5,0.0,RIGHT,1,0.39499664
0,0.1,1.0,2.5,0.0,RIGHT,1,0.36299896
0,0.1,1.0,2.5,0.0,RIGHT,1,0.3650055
0,0.1,1.0,2.5,0.0,RIGHT,1,0.37799835
