idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
100,0.2,1.0,3.5,0.0,RIGHT,1,0.612
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34599996
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33500004
100,0.2,1.0,3.5,0.0,RIGHT,1,0.36299992
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33899975
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3369999
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3170004
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34899998
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34399986
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3380003
100,0.2,1.0,3.5,0.0,RIGHT,1,0.36599922
100,0.2,1.0,3.5,0.0,RIGHT,1,0.31200027
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32100105
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34199905
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3180008
100,0.2,1.0,3.5,0.0,RIGHT,1,0.36299896
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32699966
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3690014
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34799957
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3409996
100,0.2,1.0,3.5,0.0,RIGHT,1,0.36499977
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33200073
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3199997
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32900047
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3500023
100,0.2,1.0,3.5,0.0,RIGHT,1,0.37599945
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33300018
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34600067
100,0.2,1.0,3.5,0.0,RIGHT,1,0.31699753
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32699966
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34200287
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33300018
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32099915
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3409996
100,0.2,1.0,3.5,0.0,RIGHT,1,0.35499954
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34799957
100,0.2,1.0,3.5,0.0,RIGHT,1,0.36100006
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3710022
100,0.2,1.0,3.5,0.0,RIGHT,1,0.35299683
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3370018
100,0.2,1.0,3.5,0.0,RIGHT,1,0.35099792
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3350029
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3579979
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33600235
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3540001
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34000015
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3809967
100,0.2,1.0,3.5,0.0,RIGHT,1,0.37600327
100,0.2,1.0,3.5,0.0,RIGHT,1,0.40200043
100,0.2,1.0,3.5,0.0,RIGHT,1,0.35599518
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3160019
100,0.2,1.0,3.5,0.0,RIGHT,1,0.36499786
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32700348
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33100128
100,0.2,1.0,3.5,0.0,RIGHT,1,0.35399628
100,0.2,1.0,3.5,0.0,RIGHT,1,0.37599945
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34500122
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32900238
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32299805
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3540039
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34899902
100,0.2,1.0,3.5,0.0,RIGHT,1,0.37799835
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33999634
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34000397
100,0.2,1.0,3.5,0.0,RIGHT,1,0.375
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33599854
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34400177
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34200287
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3279953
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3670044
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3449936
100,0.2,1.0,3.5,0.0,RIGHT,1,0.37599945
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33900452
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33799744
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32900238
100,0.2,1.0,3.5,0.0,RIGHT,1,0.37000275
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33099365
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3619995
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34000397
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34500122
100,0.2,1.0,3.5,0.0,RIGHT,1,0.35299683
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33200073
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34100342
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34700012
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3639984
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33799744
100,0.2,1.0,3.5,0.0,RIGHT,1,0.31900024
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32500458
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32499695
100,0.2,1.0,3.5,0.0,RIGHT,1,0.35099792
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32800293
100,0.2,1.0,3.5,0.0,RIGHT,1,0.35399628
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32500458
100,0.2,1.0,3.5,0.0,RIGHT,1,0.35099792
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3619995
100,0.2,1.0,3.5,0.0,RIGHT,1,0.36099243
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33000183
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32199097
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3460083
100,0.2,1.0,3.5,0.0,RIGHT,1,0.32200623
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34999084
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34700012
100,0.2,1.0,3.5,0.0,RIGHT,1,0.3600006
100,0.2,1.0,3.5,0.0,RIGHT,1,0.33900452
100,0.2,1.0,3.5,0.0,RIGHT,1,0.34399414
