idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.555
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31300008
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31599998
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31099987
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31100035
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30999994
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31599998
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30700016
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31599998
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31400013
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31399918
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30300045
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3069992
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3050003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31200027
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31100082
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3049984
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3010006
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30400085
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31699944
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31200027
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31900024
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31099892
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31000137
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3030014
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3049965
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30900192
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31599808
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31300354
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30799866
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3089981
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31299973
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30900192
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.29999924
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3030014
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31100082
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3050003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3049965
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31200027
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.32500076
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3180008
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3050003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31100082
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3050003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30799866
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30400085
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30400085
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31399536
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30200195
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3050003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3069992
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3069992
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3160019
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31300354
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30799866
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3149948
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30700684
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30399323
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3060074
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.310997
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31500244
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3050003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31599426
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31300354
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30799866
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30799866
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3100052
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3069992
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3050003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30799866
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3050003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3089981
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31700134
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3050003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30200195
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30399323
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31100464
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3030014
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3050003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30799866
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3149948
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3010025
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.32500458
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30499268
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3060074
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30999756
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.314003
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30999756
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.3069992
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30500793
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30200195
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30299377
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30900574
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30899048
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30801392
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30099487
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31300354
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30899048
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30700684
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30499268
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30400085
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31100464
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.32000732
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30499268
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30900574
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30699158
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31199646
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30801392
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30499268
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31300354
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30099487
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31900024
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30799866
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31100464
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31999207
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30400085
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31201172
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31098938
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31500244
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31500244
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30400085
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.31500244
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30999756
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30799866
28100,0.2,2.0,4.0,3.0,RIGHT,1,0.30599976
