idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
300,0.4,1.0,2.0,0.0,RIGHT,1,0.69
300,0.4,1.0,2.0,0.0,RIGHT,1,0.5
300,0.4,1.0,2.0,0.0,RIGHT,1,0.43599987
300,0.4,1.0,2.0,0.0,RIGHT,1,0.87800026
300,0.4,1.0,2.0,0.0,RIGHT,1,0.4499998
300,0.4,1.0,2.0,0.0,RIGHT,1,0.40300035
300,0.4,1.0,2.0,0.0,RIGHT,1,0.35999966
300,0.4,1.0,2.0,0.0,RIGHT,1,0.30700016
300,0.4,1.0,2.0,0.0,RIGHT,1,0.39799976
300,0.4,1.0,2.0,0.0,RIGHT,1,0.47000027
300,0.4,1.0,2.0,0.0,RIGHT,1,0.50599957
300,0.4,1.0,2.0,0.0,RIGHT,1,0.36100006
300,0.4,1.0,2.0,0.0,RIGHT,1,0.47399902
300,0.4,1.0,2.0,0.0,RIGHT,1,0.4659996
300,0.4,1.0,2.0,0.0,RIGHT,1,0.40299988
300,0.4,1.0,2.0,0.0,RIGHT,1,0.4810009
300,0.4,1.0,2.0,0.0,RIGHT,0,0.72800064
300,0.4,1.0,2.0,0.0,RIGHT,1,0.45299911
300,0.4,1.0,2.0,0.0,RIGHT,1,0.38299942
300,0.4,1.0,2.0,0.0,RIGHT,0,0.5510006
300,0.4,1.0,2.0,0.0,RIGHT,1,0.6539993
300,0.4,1.0,2.0,0.0,RIGHT,1,0.46700096
300,0.4,1.0,2.0,0.0,RIGHT,1,0.3730011
300,0.4,1.0,2.0,0.0,RIGHT,1,0.5079994
300,0.4,1.0,2.0,0.0,RIGHT,1,0.394001
300,0.4,1.0,2.0,0.0,RIGHT,1,0.40999985
300,0.4,1.0,2.0,0.0,RIGHT,1,0.3999977
300,0.4,1.0,2.0,0.0,RIGHT,1,0.4280014
300,0.4,1.0,2.0,0.0,RIGHT,1,0.35699844
300,0.4,1.0,2.0,0.0,RIGHT,1,0.38500214
300,0.4,1.0,2.0,0.0,RIGHT,1,0.40799713
300,0.4,1.0,2.0,0.0,RIGHT,1,0.51800156
300,0.4,1.0,2.0,0.0,RIGHT,1,1.3670006
300,0.4,1.0,2.0,0.0,RIGHT,1,0.33200073
300,0.4,1.0,2.0,0.0,RIGHT,0,0.5979996
300,0.4,1.0,2.0,0.0,RIGHT,1,0.43700027
300,0.4,1.0,2.0,0.0,RIGHT,1,0.49599838
