idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.576
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.33300006
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.47600007
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.32199955
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.3130002
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.31500006
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.41899967
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.34700012
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.31500053
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.3189993
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.3260002
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.30300045
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.3260002
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.3430004
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.35699844
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.3520012
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.3239994
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.3260002
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.35700035
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.31099892
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.31900024
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.31200027
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.40600014
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.355999
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.31299973
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.32900238
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.33399963
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.32299805
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.33100128
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.31100082
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.30599976
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.32799911
36300,0.4,1.0,4.0,4.0,RIGHT,1,0.3429985
