idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.592
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.60599995
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.55700016
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.52699995
45100,0.2,1.0,0.5,5.0,RIGHT,0,1.04
45100,0.2,1.0,0.5,5.0,RIGHT,0,1.177
45100,0.2,1.0,0.5,5.0,RIGHT,0,1.0030003
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.50699997
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.54800034
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.53200054
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.5569992
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.87400055
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.81699944
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.40999985
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.6709995
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.45300102
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.5970001
45100,0.2,1.0,0.5,5.0,RIGHT,0,1.066
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.5949993
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.47499847
45100,0.2,1.0,0.5,5.0,RIGHT,0,1.3549995
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.92499924
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.44800186
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.66799927
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.40000153
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.51599884
45100,0.2,1.0,0.5,5.0,RIGHT,0,0.5470009
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.91199875
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.9959984
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.5150032
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.4790001
45100,0.2,1.0,0.5,5.0,RIGHT,1,0.47799683
