idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
45500,0.1,1.5,1.5,5.0,RIGHT,1,1.71
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.40400004
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.375
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3800001
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38600016
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38199997
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.37800026
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.36699963
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3909998
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.37699986
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.39000034
45500,0.1,1.5,1.5,5.0,RIGHT,0,0.48199844
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.46899986
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.37600136
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38599968
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.39500046
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.36599922
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.37999916
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.4110012
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.4109993
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3900013
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3789997
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38299942
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38499832
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3690033
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3979988
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.40200043
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38399887
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38000107
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3639984
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38000107
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3639984
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.40400314
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3899994
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3619995
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.40699768
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.40299988
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.40100098
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.394001
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.41699982
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.39899826
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38500214
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3789978
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.37400055
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.36899948
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38100433
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3789978
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.5759964
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.37200165
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38500214
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3639984
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3619995
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.41200256
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3829956
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.39200592
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.41299438
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.37800598
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.40499878
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.40699768
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3619995
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3860016
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.37999725
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.39400482
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.38700104
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.39699554
45500,0.1,1.5,1.5,5.0,RIGHT,1,0.3730011
