idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.567
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.34299994
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.30499983
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.29699993
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.31899977
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.3250003
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.3739996
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.30200005
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.31200027
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.32699966
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.31099987
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.3210001
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.31900024
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.32499886
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.31599998
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.34399986
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.2989998
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.32500076
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.35700035
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.31699944
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.29999924
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.31300163
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.3239994
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.32699966
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.30800056
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.57299805
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.32900238
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.33499908
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.3160019
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.30799866
9300,0.4,1.0,5.0,1.0,RIGHT,1,0.29800034
