idx,ans,blc,imaginal-activation,visual-activation,stim,response,rt
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.556
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.681
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.30299997
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.4039998
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.32000017
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30700016
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.3079996
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40400028
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.5109997
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40700054
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.40899944
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40700054
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.41900063
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.5319996
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.30999947
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.40299988
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30400085
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.5439987
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30200005
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.53100014
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.3070011
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.41399956
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.30200005
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.5400009
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.41699982
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.31100082
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30400085
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.58200073
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.40799713
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.4090004
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.40200043
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.41899872
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.3010025
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.3069992
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.3069992
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.5250015
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.3029976
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.31300354
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.3049965
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30000305
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.39899826
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.4259987
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.41600037
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.51800156
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.30599976
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.40399933
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.31500244
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.41799927
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.40699768
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.4280014
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.5110016
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.41600037
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30599976
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30799866
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.29899597
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.3080063
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30400085
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40599823
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.40699768
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.4110031
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.41799927
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40100098
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.3050003
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.29799652
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.41000366
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40599823
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.29999542
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.41200256
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40399933
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.3050003
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.41500092
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.6539993
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.4280014
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.3010025
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.3999939
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.5149994
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30000305
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.3050003
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.5210037
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.5459976
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.41799927
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.3010025
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.41999817
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.51999664
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.5200043
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.3050003
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.5209961
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.41200256
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.5149994
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.314003
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40799713
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.3129959
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.40899658
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40501404
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.6499939
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.55599976
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.397995
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40000916
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.4059906
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30700684
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30400085
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.5099945
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.52500916
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.45199585
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.5299988
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.6239929
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30101013
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.625
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.40299988
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.7559967
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30599976
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.31199646
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.7429962
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.41600037
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.52900696
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.40600586
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.40699768
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.32199097
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.65200806
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.4149933
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.7220001
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.29699707
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.31800842
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30400085
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.31300354
21300,0.4,4.0,0.0,2.0,RIGHT,0,0.6299896
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.8450012
21300,0.4,4.0,0.0,2.0,RIGHT,1,0.30900574
